,time_stamp,action,roll,avoidl,avoidr,speed,2d_file_path,3d_file_path
10878,2022_11_09_17_06_00,back,-2.03,39.029,1.896,500.0,2022_11_09_17_06_00.jpg,2022_11_09_17_06_00.jpg
10879,2022_11_09_17_06_01,back,-2.03,39.05,1.896,500.0,2022_11_09_17_06_01.jpg,2022_11_09_17_06_01.jpg
10880,2022_11_09_17_06_02,back,-2.03,39.05,1.974,500.0,2022_11_09_17_06_02.jpg,2022_11_09_17_06_02.jpg
10881,2022_11_09_17_06_03,back,-2.03,39.757,1.965,500.0,2022_11_09_17_06_03.jpg,2022_11_09_17_06_03.jpg
10882,2022_11_09_17_06_04,back,-1.841,39.757,1.998,500.0,2022_11_09_17_06_04.jpg,2022_11_09_17_06_04.jpg
10883,2022_11_09_17_06_05,back,-1.841,39.077,1.966,500.0,2022_11_09_17_06_05.jpg,2022_11_09_17_06_05.jpg
10884,2022_11_09_17_06_06,back,-1.841,39.077,1.887,500.0,2022_11_09_17_06_06.jpg,2022_11_09_17_06_06.jpg
10885,2022_11_09_17_06_07,back,-1.763,39.092,1.887,500.0,2022_11_09_17_06_07.jpg,2022_11_09_17_06_07.jpg
10886,2022_11_09_17_06_08,back,-1.763,39.092,1.94,500.0,2022_11_09_17_06_08.jpg,2022_11_09_17_06_08.jpg
10887,2022_11_09_17_06_09,back,-1.763,39.114,1.964,500.0,2022_11_09_17_06_09.jpg,2022_11_09_17_06_09.jpg
10888,2022_11_09_17_06_10,back,-1.642,39.114,2.016,500.0,2022_11_09_17_06_10.jpg,2022_11_09_17_06_10.jpg
10889,2022_11_09_17_06_11,back,-1.642,39.128,1.921,500.0,2022_11_09_17_06_11.jpg,2022_11_09_17_06_11.jpg
10890,2022_11_09_17_06_12,back,-1.642,39.128,1.953,500.0,2022_11_09_17_06_12.jpg,2022_11_09_17_06_12.jpg
10891,2022_11_09_17_06_13,back,-1.417,39.134,2.003,500.0,2022_11_09_17_06_13.jpg,2022_11_09_17_06_13.jpg
10892,2022_11_09_17_06_14,back,-1.417,39.134,1.964,500.0,2022_11_09_17_06_14.jpg,2022_11_09_17_06_14.jpg
10893,2022_11_09_17_06_15,back,-1.417,39.854,7.437,500.0,2022_11_09_17_06_15.jpg,2022_11_09_17_06_15.jpg
10894,2022_11_09_17_06_16,back,-1.4,39.854,1.977,500.0,2022_11_09_17_06_16.jpg,2022_11_09_17_06_16.jpg
10895,2022_11_09_17_06_17,back,-1.4,39.167,7.424,500.0,2022_11_09_17_06_17.jpg,2022_11_09_17_06_17.jpg
10896,2022_11_09_17_06_18,back,-1.4,39.167,2.013,500.0,2022_11_09_17_06_18.jpg,2022_11_09_17_06_18.jpg
10897,2022_11_09_17_06_19,back,-1.31,39.18,7.446,500.0,2022_11_09_17_06_19.jpg,2022_11_09_17_06_19.jpg
10898,2022_11_09_17_06_20,back,-1.31,39.18,2.027,500.0,2022_11_09_17_06_20.jpg,2022_11_09_17_06_20.jpg
10899,2022_11_09_17_06_21,back,-1.166,39.202,1.957,500.0,2022_11_09_17_06_21.jpg,2022_11_09_17_06_21.jpg
10900,2022_11_09_17_06_22,back,-1.166,39.202,7.44,500.0,2022_11_09_17_06_22.jpg,2022_11_09_17_06_22.jpg
10901,2022_11_09_17_06_23,back,-1.166,39.21,7.369,500.0,2022_11_09_17_06_23.jpg,2022_11_09_17_06_23.jpg
10902,2022_11_09_17_06_24,back,-1.02,39.21,7.341,500.0,2022_11_09_17_06_24.jpg,2022_11_09_17_06_24.jpg
10903,2022_11_09_17_06_25,back,-1.02,39.224,1.907,500.0,2022_11_09_17_06_25.jpg,2022_11_09_17_06_25.jpg
10904,2022_11_09_17_06_26,back,-1.02,39.224,7.295,500.0,2022_11_09_17_06_26.jpg,2022_11_09_17_06_26.jpg
10905,2022_11_09_17_06_27,back,-0.995,39.958,1.965,500.0,2022_11_09_17_06_27.jpg,2022_11_09_17_06_27.jpg
10906,2022_11_09_17_06_28,back,-0.995,39.958,1.97,500.0,2022_11_09_17_06_28.jpg,2022_11_09_17_06_28.jpg
10907,2022_11_09_17_06_29,back,-0.995,39.26,2.066,500.0,2022_11_09_17_06_29.jpg,2022_11_09_17_06_29.jpg
10908,2022_11_09_17_06_30,back,-0.888,39.26,7.517,500.0,2022_11_09_17_06_30.jpg,2022_11_09_17_06_30.jpg
10909,2022_11_09_17_06_31,back,-0.888,39.978,2.037,500.0,2022_11_09_17_06_31.jpg,2022_11_09_17_06_31.jpg
10910,2022_11_09_17_06_32,back,-0.888,39.978,7.458,500.0,2022_11_09_17_06_32.jpg,2022_11_09_17_06_32.jpg
10911,2022_11_09_17_06_33,back,-0.714,39.3,7.443,500.0,2022_11_09_17_06_33.jpg,2022_11_09_17_06_33.jpg
10912,2022_11_09_17_06_34,back,-0.714,39.3,7.361,500.0,2022_11_09_17_06_34.jpg,2022_11_09_17_06_34.jpg
10913,2022_11_09_17_06_35,back,-0.714,39.305,2.056,500.0,2022_11_09_17_06_35.jpg,2022_11_09_17_06_35.jpg
10914,2022_11_09_17_06_36,back,-0.608,39.305,1.977,500.0,2022_11_09_17_06_36.jpg,2022_11_09_17_06_36.jpg
10915,2022_11_09_17_06_37,back,-0.608,39.311,1.945,500.0,2022_11_09_17_06_37.jpg,2022_11_09_17_06_37.jpg
10916,2022_11_09_17_06_38,back,-0.608,39.311,1.932,500.0,2022_11_09_17_06_38.jpg,2022_11_09_17_06_38.jpg
10917,2022_11_09_17_06_39,back,-0.52,39.335,1.933,500.0,2022_11_09_17_06_39.jpg,2022_11_09_17_06_39.jpg
10918,2022_11_09_17_06_40,back,-0.52,39.335,2.073,500.0,2022_11_09_17_06_40.jpg,2022_11_09_17_06_40.jpg
10919,2022_11_09_17_06_41,back,-0.52,39.37,7.238,500.0,2022_11_09_17_06_41.jpg,2022_11_09_17_06_41.jpg
10920,2022_11_09_17_06_42,back,-0.38,39.37,7.182,500.0,2022_11_09_17_06_42.jpg,2022_11_09_17_06_42.jpg
10921,2022_11_09_17_06_43,back,-0.38,39.373,1.969,500.0,2022_11_09_17_06_43.jpg,2022_11_09_17_06_43.jpg
10922,2022_11_09_17_06_44,back,-0.38,39.373,1.986,500.0,2022_11_09_17_06_44.jpg,2022_11_09_17_06_44.jpg
10923,2022_11_09_17_06_45,back,-0.246,39.386,1.918,500.0,2022_11_09_17_06_45.jpg,2022_11_09_17_06_45.jpg
10924,2022_11_09_17_06_46,back,-0.246,39.386,7.434,500.0,2022_11_09_17_06_46.jpg,2022_11_09_17_06_46.jpg
10925,2022_11_09_17_06_47,back,-0.246,39.407,7.437,500.0,2022_11_09_17_06_47.jpg,2022_11_09_17_06_47.jpg
10926,2022_11_09_17_08_43,back,-0.168,40.29,1.969,500.0,2022_11_09_17_08_43.jpg,2022_11_09_17_08_43.jpg
10927,2022_11_09_17_08_44,back,-0.176,40.29,1.939,500.0,2022_11_09_17_08_44.jpg,2022_11_09_17_08_44.jpg
10928,2022_11_09_17_08_45,back,-0.176,40.312,1.944,500.0,2022_11_09_17_08_45.jpg,2022_11_09_17_08_45.jpg
10929,2022_11_09_17_08_46,back,-0.176,40.312,1.953,500.0,2022_11_09_17_08_46.jpg,2022_11_09_17_08_46.jpg
10930,2022_11_09_17_08_47,back,-0.08,40.319,2.047,500.0,2022_11_09_17_08_47.jpg,2022_11_09_17_08_47.jpg
10931,2022_11_09_17_08_48,back,-0.08,40.319,1.982,500.0,2022_11_09_17_08_48.jpg,2022_11_09_17_08_48.jpg
10932,2022_11_09_17_08_49,back,-0.08,40.352,2.042,500.0,2022_11_09_17_08_49.jpg,2022_11_09_17_08_49.jpg
10933,2022_11_09_17_08_50,back,-0.014,40.352,2.058,500.0,2022_11_09_17_08_50.jpg,2022_11_09_17_08_50.jpg
10934,2022_11_09_17_08_51,back,-0.014,40.362,1.971,500.0,2022_11_09_17_08_51.jpg,2022_11_09_17_08_51.jpg
10935,2022_11_09_17_08_52,back,-0.014,40.362,1.94,500.0,2022_11_09_17_08_52.jpg,2022_11_09_17_08_52.jpg
10936,2022_11_09_17_08_53,back,0.119,40.369,1.957,500.0,2022_11_09_17_08_53.jpg,2022_11_09_17_08_53.jpg
10937,2022_11_09_17_08_54,back,0.119,40.369,1.967,500.0,2022_11_09_17_08_54.jpg,2022_11_09_17_08_54.jpg
10938,2022_11_09_17_08_55,back,0.119,40.376,1.966,500.0,2022_11_09_17_08_55.jpg,2022_11_09_17_08_55.jpg
10939,2022_11_09_17_08_56,back,0.262,40.376,1.969,500.0,2022_11_09_17_08_56.jpg,2022_11_09_17_08_56.jpg
10940,2022_11_09_17_08_57,back,0.262,40.398,1.967,500.0,2022_11_09_17_08_57.jpg,2022_11_09_17_08_57.jpg
10941,2022_11_09_17_08_58,back,0.262,40.398,1.968,500.0,2022_11_09_17_08_58.jpg,2022_11_09_17_08_58.jpg
10942,2022_11_09_17_08_59,back,0.174,40.424,1.945,500.0,2022_11_09_17_08_59.jpg,2022_11_09_17_08_59.jpg
10943,2022_11_09_17_09_00,back,0.174,40.424,1.953,500.0,2022_11_09_17_09_00.jpg,2022_11_09_17_09_00.jpg
10944,2022_11_09_17_09_01,back,0.266,40.448,1.992,500.0,2022_11_09_17_09_01.jpg,2022_11_09_17_09_01.jpg
10945,2022_11_09_17_09_02,back,0.266,40.448,2.072,500.0,2022_11_09_17_09_02.jpg,2022_11_09_17_09_02.jpg
10946,2022_11_09_17_09_03,back,0.266,40.466,7.612,500.0,2022_11_09_17_09_03.jpg,2022_11_09_17_09_03.jpg
10947,2022_11_09_17_09_04,back,0.347,40.466,1.929,500.0,2022_11_09_17_09_04.jpg,2022_11_09_17_09_04.jpg
10948,2022_11_09_17_09_05,back,0.347,40.467,2.056,500.0,2022_11_09_17_09_05.jpg,2022_11_09_17_09_05.jpg
10949,2022_11_09_17_09_06,back,0.347,40.467,1.975,500.0,2022_11_09_17_09_06.jpg,2022_11_09_17_09_06.jpg
10950,2022_11_09_17_09_07,back,0.388,40.492,2.004,500.0,2022_11_09_17_09_07.jpg,2022_11_09_17_09_07.jpg
10951,2022_11_09_17_09_08,back,0.388,40.492,1.985,500.0,2022_11_09_17_09_08.jpg,2022_11_09_17_09_08.jpg
10952,2022_11_09_17_09_09,back,0.388,40.486,1.898,500.0,2022_11_09_17_09_09.jpg,2022_11_09_17_09_09.jpg
10953,2022_11_09_17_09_10,back,0.369,40.486,7.283,500.0,2022_11_09_17_09_10.jpg,2022_11_09_17_09_10.jpg
10954,2022_11_09_17_09_11,back,0.369,40.512,1.973,500.0,2022_11_09_17_09_11.jpg,2022_11_09_17_09_11.jpg
10955,2022_11_09_17_09_12,back,0.369,40.512,7.362,500.0,2022_11_09_17_09_12.jpg,2022_11_09_17_09_12.jpg
10956,2022_11_09_17_09_13,back,0.431,40.518,2.022,500.0,2022_11_09_17_09_13.jpg,2022_11_09_17_09_13.jpg
10957,2022_11_09_17_09_14,back,0.431,40.518,7.523,500.0,2022_11_09_17_09_14.jpg,2022_11_09_17_09_14.jpg
10958,2022_11_09_17_09_15,back,0.431,40.532,1.979,500.0,2022_11_09_17_09_15.jpg,2022_11_09_17_09_15.jpg
10959,2022_11_09_17_09_16,back,0.507,40.532,2.019,500.0,2022_11_09_17_09_16.jpg,2022_11_09_17_09_16.jpg
10960,2022_11_09_17_09_17,back,0.507,40.545,1.986,500.0,2022_11_09_17_09_17.jpg,2022_11_09_17_09_17.jpg
10961,2022_11_09_17_09_18,back,0.507,40.545,2.017,500.0,2022_11_09_17_09_18.jpg,2022_11_09_17_09_18.jpg
10962,2022_11_09_17_09_19,back,0.507,41.272,2.03,500.0,2022_11_09_17_09_19.jpg,2022_11_09_17_09_19.jpg
10963,2022_11_09_17_09_20,back,0.51,41.272,2.027,500.0,2022_11_09_17_09_20.jpg,2022_11_09_17_09_20.jpg
10964,2022_11_09_17_09_21,back,0.51,40.585,2.003,500.0,2022_11_09_17_09_21.jpg,2022_11_09_17_09_21.jpg
10965,2022_11_09_17_09_22,back,0.51,40.585,2.023,500.0,2022_11_09_17_09_22.jpg,2022_11_09_17_09_22.jpg
10966,2022_11_09_17_09_23,back,0.712,40.601,2.001,500.0,2022_11_09_17_09_23.jpg,2022_11_09_17_09_23.jpg
10967,2022_11_09_17_09_24,back,0.712,40.601,1.998,500.0,2022_11_09_17_09_24.jpg,2022_11_09_17_09_24.jpg
10968,2022_11_09_17_09_25,back,0.712,40.611,2.003,500.0,2022_11_09_17_09_25.jpg,2022_11_09_17_09_25.jpg
10969,2022_11_09_17_09_26,back,0.759,40.611,1.982,500.0,2022_11_09_17_09_26.jpg,2022_11_09_17_09_26.jpg
10970,2022_11_09_17_09_27,back,0.759,41.325,1.932,500.0,2022_11_09_17_09_27.jpg,2022_11_09_17_09_27.jpg
10971,2022_11_09_17_09_28,back,0.759,41.325,1.939,500.0,2022_11_09_17_09_28.jpg,2022_11_09_17_09_28.jpg
10972,2022_11_09_17_09_29,back,0.718,40.666,1.993,500.0,2022_11_09_17_09_29.jpg,2022_11_09_17_09_29.jpg
10973,2022_11_09_17_09_30,back,0.718,40.666,1.921,500.0,2022_11_09_17_09_30.jpg,2022_11_09_17_09_30.jpg
10974,2022_11_09_17_09_31,back,0.718,40.68,1.966,500.0,2022_11_09_17_09_31.jpg,2022_11_09_17_09_31.jpg
10975,2022_11_09_17_09_32,back,0.807,40.68,1.972,500.0,2022_11_09_17_09_32.jpg,2022_11_09_17_09_32.jpg
10976,2022_11_09_17_09_33,back,0.807,40.692,1.999,500.0,2022_11_09_17_09_33.jpg,2022_11_09_17_09_33.jpg
10977,2022_11_09_17_09_34,back,0.807,40.692,1.999,500.0,2022_11_09_17_09_34.jpg,2022_11_09_17_09_34.jpg
10978,2022_11_09_17_09_35,back,0.943,40.704,1.974,500.0,2022_11_09_17_09_35.jpg,2022_11_09_17_09_35.jpg
10979,2022_11_09_17_09_36,back,0.943,40.704,1.982,500.0,2022_11_09_17_09_36.jpg,2022_11_09_17_09_36.jpg
10980,2022_11_09_17_09_37,back,0.857,40.727,1.97,500.0,2022_11_09_17_09_37.jpg,2022_11_09_17_09_37.jpg
10981,2022_11_09_17_09_40,left,0.999,41.44,1.979,500.0,2022_11_09_17_09_40.jpg,2022_11_09_17_09_40.jpg
10982,2022_11_09_17_09_41,left,0.999,40.0,1.961,500.0,2022_11_09_17_09_41.jpg,2022_11_09_17_09_41.jpg
10983,2022_11_09_17_09_42,left,0.999,40.0,1.956,500.0,2022_11_09_17_09_42.jpg,2022_11_09_17_09_42.jpg
10984,2022_11_09_17_09_43,left,0.955,41.461,1.958,500.0,2022_11_09_17_09_43.jpg,2022_11_09_17_09_43.jpg
10985,2022_11_09_17_09_44,left,0.955,41.461,1.957,500.0,2022_11_09_17_09_44.jpg,2022_11_09_17_09_44.jpg
10986,2022_11_09_17_09_46,back,0.947,41.482,1.942,500.0,2022_11_09_17_09_46.jpg,2022_11_09_17_09_46.jpg
10987,2022_11_09_17_09_47,back,0.947,40.786,1.942,500.0,2022_11_09_17_09_47.jpg,2022_11_09_17_09_47.jpg
10988,2022_11_09_17_09_48,back,0.947,40.786,1.979,500.0,2022_11_09_17_09_48.jpg,2022_11_09_17_09_48.jpg
10989,2022_11_09_17_09_49,back,0.459,40.8,1.936,500.0,2022_11_09_17_09_49.jpg,2022_11_09_17_09_49.jpg
10990,2022_11_09_17_09_50,back,0.459,40.8,1.976,500.0,2022_11_09_17_09_50.jpg,2022_11_09_17_09_50.jpg
10991,2022_11_09_17_09_51,back,0.459,40.823,1.938,500.0,2022_11_09_17_09_51.jpg,2022_11_09_17_09_51.jpg
10992,2022_11_09_17_09_52,back,0.279,40.823,1.936,500.0,2022_11_09_17_09_52.jpg,2022_11_09_17_09_52.jpg
10993,2022_11_09_17_09_53,back,0.279,40.834,2.094,500.0,2022_11_09_17_09_53.jpg,2022_11_09_17_09_53.jpg
10994,2022_11_09_17_09_54,back,0.279,40.834,1.995,500.0,2022_11_09_17_09_54.jpg,2022_11_09_17_09_54.jpg
10995,2022_11_09_17_09_55,back,0.002,40.843,1.931,500.0,2022_11_09_17_09_55.jpg,2022_11_09_17_09_55.jpg
10996,2022_11_09_17_09_56,back,0.002,40.843,1.929,500.0,2022_11_09_17_09_56.jpg,2022_11_09_17_09_56.jpg
10997,2022_11_09_17_09_57,back,0.002,40.854,1.977,500.0,2022_11_09_17_09_57.jpg,2022_11_09_17_09_57.jpg
10998,2022_11_09_17_09_58,back,-0.229,40.854,7.455,500.0,2022_11_09_17_09_58.jpg,2022_11_09_17_09_58.jpg
10999,2022_11_09_17_09_59,back,-0.229,40.911,1.986,500.0,2022_11_09_17_09_59.jpg,2022_11_09_17_09_59.jpg
11000,2022_11_09_17_10_00,back,-0.229,40.911,1.99,500.0,2022_11_09_17_10_00.jpg,2022_11_09_17_10_00.jpg
11001,2022_11_09_17_10_01,back,-0.53,40.892,2.006,500.0,2022_11_09_17_10_01.jpg,2022_11_09_17_10_01.jpg
11002,2022_11_09_17_10_02,back,-0.53,40.892,1.884,500.0,2022_11_09_17_10_02.jpg,2022_11_09_17_10_02.jpg
11003,2022_11_09_17_10_03,back,-0.53,40.919,1.98,500.0,2022_11_09_17_10_03.jpg,2022_11_09_17_10_03.jpg
11004,2022_11_09_17_10_04,back,-0.913,40.919,2.012,500.0,2022_11_09_17_10_04.jpg,2022_11_09_17_10_04.jpg
11005,2022_11_09_17_10_05,back,-0.913,40.916,2.019,500.0,2022_11_09_17_10_05.jpg,2022_11_09_17_10_05.jpg
11006,2022_11_09_17_10_06,back,-0.913,40.916,2.037,500.0,2022_11_09_17_10_06.jpg,2022_11_09_17_10_06.jpg
11007,2022_11_09_17_10_07,back,-1.122,40.932,2.05,500.0,2022_11_09_17_10_07.jpg,2022_11_09_17_10_07.jpg
11008,2022_11_09_17_10_08,back,-1.122,40.932,2.025,500.0,2022_11_09_17_10_08.jpg,2022_11_09_17_10_08.jpg
11009,2022_11_09_17_10_09,back,-1.122,40.957,1.949,500.0,2022_11_09_17_10_09.jpg,2022_11_09_17_10_09.jpg
11010,2022_11_09_17_10_10,back,-1.335,40.957,2.049,500.0,2022_11_09_17_10_10.jpg,2022_11_09_17_10_10.jpg
11011,2022_11_09_17_10_11,back,-1.335,40.975,2.033,500.0,2022_11_09_17_10_11.jpg,2022_11_09_17_10_11.jpg
11012,2022_11_09_17_10_12,back,-1.335,40.975,1.968,500.0,2022_11_09_17_10_12.jpg,2022_11_09_17_10_12.jpg
11013,2022_11_09_17_10_13,back,-1.599,40.979,1.964,500.0,2022_11_09_17_10_13.jpg,2022_11_09_17_10_13.jpg
11014,2022_11_09_17_10_14,back,-1.599,40.979,1.957,500.0,2022_11_09_17_10_14.jpg,2022_11_09_17_10_14.jpg
11015,2022_11_09_17_10_15,back,-1.599,40.984,1.967,500.0,2022_11_09_17_10_15.jpg,2022_11_09_17_10_15.jpg
11016,2022_11_09_17_10_16,back,-1.727,40.984,1.965,500.0,2022_11_09_17_10_16.jpg,2022_11_09_17_10_16.jpg
11017,2022_11_09_17_10_17,back,-1.727,41.004,2.004,500.0,2022_11_09_17_10_17.jpg,2022_11_09_17_10_17.jpg
11018,2022_11_09_17_10_18,back,-1.727,41.004,1.962,500.0,2022_11_09_17_10_18.jpg,2022_11_09_17_10_18.jpg
11019,2022_11_09_17_10_19,back,-1.912,41.018,1.925,500.0,2022_11_09_17_10_19.jpg,2022_11_09_17_10_19.jpg
11020,2022_11_09_17_10_20,back,-1.912,41.018,2.01,500.0,2022_11_09_17_10_20.jpg,2022_11_09_17_10_20.jpg
11021,2022_11_09_17_10_21,back,-1.912,41.05,1.988,500.0,2022_11_09_17_10_21.jpg,2022_11_09_17_10_21.jpg
11022,2022_11_09_17_10_22,back,-2.004,41.05,1.964,500.0,2022_11_09_17_10_22.jpg,2022_11_09_17_10_22.jpg
11023,2022_11_09_17_10_23,back,-2.004,41.045,1.974,500.0,2022_11_09_17_10_23.jpg,2022_11_09_17_10_23.jpg
11024,2022_11_09_17_10_27,right,-2.144,41.08,1.969,500.0,2022_11_09_17_10_27.jpg,2022_11_09_17_10_27.jpg
11025,2022_11_09_17_10_28,right,-2.14,41.08,1.97,500.0,2022_11_09_17_10_28.jpg,2022_11_09_17_10_28.jpg
11026,2022_11_09_17_10_29,right,-2.14,41.097,1.935,500.0,2022_11_09_17_10_29.jpg,2022_11_09_17_10_29.jpg
11027,2022_11_09_17_10_30,right,-2.14,41.097,1.939,500.0,2022_11_09_17_10_30.jpg,2022_11_09_17_10_30.jpg
11028,2022_11_09_17_10_31,right,-2.126,41.81,1.933,500.0,2022_11_09_17_10_31.jpg,2022_11_09_17_10_31.jpg
11029,2022_11_09_17_10_32,right,-2.126,41.81,1.997,500.0,2022_11_09_17_10_32.jpg,2022_11_09_17_10_32.jpg
11030,2022_11_09_17_10_33,right,-2.126,41.125,1.999,500.0,2022_11_09_17_10_33.jpg,2022_11_09_17_10_33.jpg
11031,2022_11_09_17_10_36,back,-1.94,41.14,1.955,500.0,2022_11_09_17_10_36.jpg,2022_11_09_17_10_36.jpg
11032,2022_11_09_17_10_37,back,-1.848,41.156,1.954,500.0,2022_11_09_17_10_37.jpg,2022_11_09_17_10_37.jpg
11033,2022_11_09_17_10_38,back,-1.848,41.156,2.013,500.0,2022_11_09_17_10_38.jpg,2022_11_09_17_10_38.jpg
11034,2022_11_09_17_10_39,back,-1.675,41.165,1.98,500.0,2022_11_09_17_10_39.jpg,2022_11_09_17_10_39.jpg
11035,2022_11_09_17_10_40,back,-1.675,41.165,2.054,500.0,2022_11_09_17_10_40.jpg,2022_11_09_17_10_40.jpg
11036,2022_11_09_17_10_41,back,-1.675,41.19,1.992,500.0,2022_11_09_17_10_41.jpg,2022_11_09_17_10_41.jpg
11037,2022_11_09_17_10_42,back,-1.395,41.19,2.065,500.0,2022_11_09_17_10_42.jpg,2022_11_09_17_10_42.jpg
11038,2022_11_09_17_10_43,back,-1.395,41.203,1.956,500.0,2022_11_09_17_10_43.jpg,2022_11_09_17_10_43.jpg
11039,2022_11_09_17_10_44,back,-1.395,41.203,2.045,500.0,2022_11_09_17_10_44.jpg,2022_11_09_17_10_44.jpg
11040,2022_11_09_17_10_45,back,-1.273,41.222,1.945,500.0,2022_11_09_17_10_45.jpg,2022_11_09_17_10_45.jpg
11041,2022_11_09_17_10_46,back,-1.273,41.222,1.938,500.0,2022_11_09_17_10_46.jpg,2022_11_09_17_10_46.jpg
11042,2022_11_09_17_10_47,back,-1.273,41.239,1.952,500.0,2022_11_09_17_10_47.jpg,2022_11_09_17_10_47.jpg
11043,2022_11_09_17_10_48,back,-1.205,41.239,1.975,500.0,2022_11_09_17_10_48.jpg,2022_11_09_17_10_48.jpg
11044,2022_11_09_17_10_49,back,-1.205,41.257,1.958,500.0,2022_11_09_17_10_49.jpg,2022_11_09_17_10_49.jpg
11045,2022_11_09_17_10_50,back,-1.205,41.257,1.957,500.0,2022_11_09_17_10_50.jpg,2022_11_09_17_10_50.jpg
11046,2022_11_09_17_10_51,back,-1.042,41.261,1.941,500.0,2022_11_09_17_10_51.jpg,2022_11_09_17_10_51.jpg
11047,2022_11_09_17_10_52,back,-1.042,41.261,1.971,500.0,2022_11_09_17_10_52.jpg,2022_11_09_17_10_52.jpg
11048,2022_11_09_17_10_53,back,-1.042,41.274,1.933,500.0,2022_11_09_17_10_53.jpg,2022_11_09_17_10_53.jpg
11049,2022_11_09_17_10_54,back,-0.978,41.274,2.067,500.0,2022_11_09_17_10_54.jpg,2022_11_09_17_10_54.jpg
11050,2022_11_09_17_10_55,back,-0.978,41.304,1.927,500.0,2022_11_09_17_10_55.jpg,2022_11_09_17_10_55.jpg
11051,2022_11_09_17_10_56,back,-0.978,41.304,2.047,500.0,2022_11_09_17_10_56.jpg,2022_11_09_17_10_56.jpg
11052,2022_11_09_17_10_57,back,-0.867,41.312,2.046,500.0,2022_11_09_17_10_57.jpg,2022_11_09_17_10_57.jpg
11053,2022_11_09_17_10_58,back,-0.867,41.312,1.975,500.0,2022_11_09_17_10_58.jpg,2022_11_09_17_10_58.jpg
11054,2022_11_09_17_10_59,back,-0.867,41.317,2.007,500.0,2022_11_09_17_10_59.jpg,2022_11_09_17_10_59.jpg
11055,2022_11_09_17_11_00,back,-0.905,41.317,1.996,500.0,2022_11_09_17_11_00.jpg,2022_11_09_17_11_00.jpg
11056,2022_11_09_17_11_01,back,-0.905,41.335,1.991,500.0,2022_11_09_17_11_01.jpg,2022_11_09_17_11_01.jpg
11057,2022_11_09_17_11_02,back,-0.905,41.335,1.959,500.0,2022_11_09_17_11_02.jpg,2022_11_09_17_11_02.jpg
11058,2022_11_09_17_11_03,back,-0.682,41.362,2.08,500.0,2022_11_09_17_11_03.jpg,2022_11_09_17_11_03.jpg
11059,2022_11_09_17_11_04,back,-0.682,41.362,1.938,500.0,2022_11_09_17_11_04.jpg,2022_11_09_17_11_04.jpg
11060,2022_11_09_17_11_05,back,-0.682,41.38,1.922,500.0,2022_11_09_17_11_05.jpg,2022_11_09_17_11_05.jpg
11061,2022_11_09_17_11_06,back,-0.64,41.38,1.902,500.0,2022_11_09_17_11_06.jpg,2022_11_09_17_11_06.jpg
11062,2022_11_09_17_11_07,back,-0.64,41.389,1.959,500.0,2022_11_09_17_11_07.jpg,2022_11_09_17_11_07.jpg
11063,2022_11_09_17_11_08,back,-0.64,41.389,1.97,500.0,2022_11_09_17_11_08.jpg,2022_11_09_17_11_08.jpg
11064,2022_11_09_17_11_09,back,-0.572,41.411,7.34,500.0,2022_11_09_17_11_09.jpg,2022_11_09_17_11_09.jpg
11065,2022_11_09_17_11_10,back,-0.572,41.411,2.031,500.0,2022_11_09_17_11_10.jpg,2022_11_09_17_11_10.jpg
11066,2022_11_09_17_11_11,back,-0.572,41.422,2.014,500.0,2022_11_09_17_11_11.jpg,2022_11_09_17_11_11.jpg
11067,2022_11_09_17_11_12,back,-0.572,41.422,2.021,500.0,2022_11_09_17_11_12.jpg,2022_11_09_17_11_12.jpg
11068,2022_11_09_17_11_13,back,-0.473,42.135,2.003,500.0,2022_11_09_17_11_13.jpg,2022_11_09_17_11_13.jpg
11069,2022_11_09_17_11_45,back,-0.372,42.378,2.009,500.0,2022_11_09_17_11_45.jpg,2022_11_09_17_11_45.jpg
11070,2022_11_09_17_11_46,back,-0.372,42.378,2.009,500.0,2022_11_09_17_11_46.jpg,2022_11_09_17_11_46.jpg
11071,2022_11_09_17_11_53,back,-0.277,41.753,1.971,500.0,2022_11_09_17_11_53.jpg,2022_11_09_17_11_53.jpg
11072,2022_11_09_17_11_54,back,-0.14,41.753,2.013,500.0,2022_11_09_17_11_54.jpg,2022_11_09_17_11_54.jpg
11073,2022_11_09_17_11_55,back,-0.14,41.767,1.975,500.0,2022_11_09_17_11_55.jpg,2022_11_09_17_11_55.jpg
11074,2022_11_09_17_11_56,back,-0.14,41.767,1.94,500.0,2022_11_09_17_11_56.jpg,2022_11_09_17_11_56.jpg
11075,2022_11_09_17_11_57,back,-0.279,41.775,2.025,500.0,2022_11_09_17_11_57.jpg,2022_11_09_17_11_57.jpg
11076,2022_11_09_17_11_58,back,-0.279,41.775,1.916,500.0,2022_11_09_17_11_58.jpg,2022_11_09_17_11_58.jpg
11077,2022_11_09_17_11_59,back,-0.279,41.789,1.923,500.0,2022_11_09_17_11_59.jpg,2022_11_09_17_11_59.jpg
11078,2022_11_09_17_12_00,back,-0.282,41.789,1.983,500.0,2022_11_09_17_12_00.jpg,2022_11_09_17_12_00.jpg
11079,2022_11_09_17_12_01,back,-0.282,41.825,1.944,500.0,2022_11_09_17_12_01.jpg,2022_11_09_17_12_01.jpg
11080,2022_11_09_17_12_02,back,-0.282,41.825,1.946,500.0,2022_11_09_17_12_02.jpg,2022_11_09_17_12_02.jpg
